UMAP1,UMAP2,company
-0.38000754,5.3377113,Staff Today Inc
-0.44319615,3.1429949,State of Missouri
0.9379845,-1.0021454,Zernam Enterprise Inc.
-20.459024,24.423973,UNTHA
-8.959351,16.533083,Acxiom UK
-2.9785836,-0.26875013,Eucloid Data Solutions
-2.5621176,2.6709151,MoneyyApp
3.761563,0.18427916,Data Management Group
-37.60278,29.997793,PMI
2.5586996,-5.0891232,Lumenis
-21.845062,-24.634619,Raiffeisen Bank
16.31444,-2.661864,"Polk County Sheriff's Office, FL"
-37.661694,30.034655,4A IT Services LLC
35.81217,0.47056356,DEKRA Arbeit Bulgaria
-4.057675,-4.788516,Encora Technologies Pte. Ltd.
0.914992,-2.0806344,Arthur J Gallagher & Co.
0.120294064,2.6942286,CBRE Argentina
-0.3407508,0.8071283,Code.Hub
-4.7147493,3.5561485,Crescendo Global
18.999718,-24.221704,Alabama State University
4.814194,-13.074772,Warmango
1.8114744,3.3760202,MedRisk
35.3672,0.07744327,Toko Bahan Bangunan Panorama
3.34573,-1.8098412,LG Jobs
1.148352,-2.9604642,UNIPARTNER IT SERVICES
11.146005,4.949389,Aldelia
16.00592,-2.8967655,Fort Valley State University
-0.7173806,4.2106485,Initio Belgium
11.411997,-10.300526,Adequate Sp. z o.o.
-3.438633,7.8932877,Talento Tijuana
3.1415129,1.34607,Beacon Hill
16.335972,-2.6438794,Upconomy
-0.53324693,4.3756537,NESCO Resource
-0.36605343,1.2846293,"TekLeaders, Inc"
-0.9315408,4.7141013,Success Korea
-2.8979475,-21.38044,MODIVO SA
-2.1004853,2.3388922,Intellias
-8.9733305,16.528225,Evri
1.0811459,3.2691326,Treliant
-2.691272,0.38900578,Essent
-0.4327829,2.9997163,Amtex Systems Inc.
1.1098799,-1.6896936,Right Advisors Private Limited
1.40335,0.5918866,James Andrews Recruitment Solutions Ltd
1.0655693,-1.7431391,SG Tech
18.531351,-24.684645,X-Brain Info Tech
35.677917,0.25811198,Phoenix Capital Group Holdings LLC
-6.783622,6.574588,Unified Fire Authority
-21.892853,-24.425081,Coverflex
1.5595998,5.4987683,A Kind Place Pte. Ltd.
-3.4109092,7.444685,Sanofi-Aventis Deutschland GmbH
0.78076595,5.1574373,MAXEON SOLAR PTE. LTD.
0.85142404,5.47668,Allianz Greece
-0.14239796,-32.791927,BKW Energie AG
-21.689827,-24.61881,Kaino -
-2.4528003,2.5396657,The Guitar Center Company
16.307413,-2.6472237,PT Recruit First Indonesia
3.5308435,0.19516791,Valmet Inc.
-20.483149,24.4299,ASCENTPRO
1.370191,2.8605661,Medline Industries Inc
-4.022662,-7.442352,Everi Holdings Inc.
-1.3906736,1.5036317,"MTM, Inc."
10.268094,-5.9468217,WCS Group
35.97645,0.033448778,StaffChase
1.0882442,0.94183046,Amgen Inc.
-0.7622758,4.2580733,S4 Inc.
1.5921806,5.5171394,A KIND PLACE PTE. LTD.
1.1702247,-1.7787311,Caixa Mágica Software
-2.8916976,-0.09938201,"Cooee, Inc."
-5.4789777,0.44064227,Polygence
-21.886757,-24.598843,Stater
-2.8024302,4.209722,Pinstorm
19.716982,-23.944935,"URBN (Urban Outfitters, Anthropologie Group, Free People & Nuuly)"
-0.25334755,1.7063059,The Difference Card
-5.9892483,1.1418358,Conections One
-11.102994,-15.386337,Power IT Services
35.382584,-0.0054416023,"Brighton Health Plan Solutions, LLC"
-5.4837728,0.40125757,Miniclip
-2.8558466,-21.341696,SUSE
6.1295643,-4.8473773,Siemens Gamesa
-2.630947,0.36062703,CTI DATA
-21.620453,-24.633936,Volkswagen AG
-8.978608,16.549936,BDO Norge
41.836285,-13.831852,DecideAct
-20.486153,24.461311,GraphAware
2.1391163,-5.2606473,Auchan Retail România
-4.117486,-7.5459785,Archer IT Recruitment
-0.36885837,4.7882338,auxmoney GmbH
2.9460752,-1.7919542,goodr
-2.6357443,0.13452747,"Albertsons Companies, Inc."
-11.117712,-15.400848,NICOLL CURTIN TECHNOLOGY PTE. LTD.
1.7027445,0.1737563,nextlink solutions
-1.6594409,3.8045301,Nordstrom
-0.39077693,4.541354,L'Atelier d'Amaya
-1.3697966,5.59533,ARKEA Banque Entreprises et Institutionnels
-0.8050548,-9.522408,FCC Analytics Limited
-3.0515616,2.7707012,FORCE INTERIM
-9.409315,9.354974,JAC Singapore
1.4057511,2.9340467,Black Box
-2.296496,2.8073287,Ifakara Health Institute
25.529099,-46.39963,Chapters Health System
-2.5517926,4.818778,Omd Singapore Pte. Ltd.
10.247382,-5.968625,Falabella Regional
35.748116,0.3681964,BMG Outsourcing
1.8352401,2.9167223,J-K Network
0.86257714,2.6729252,The Housing Authority of the City of Atlanta (AHA)
-6.2128606,1.4627889,"Fullstack Labs, Llc"
11.141101,4.954112,Münchner Verkehrs- und Tarifverbund GmbH (MVV)
2.0222538,2.4931297,MBA CSI
-0.5943325,4.17465,Santam
0.8294326,5.2269583,Ariadna Communications Group
2.8302958,2.9717278,WNA
-2.9433146,0.2304909,Trade Republic Bank GmbH
36.33264,0.38089296,Qualfon Philippines Inc
-1.8896068,2.564106,EOLAS – IT RECRUITMENT SPECIALISTS JOBS
-2.8042521,4.2003694,SBD Apparel
1.1219903,-2.1035242,Randolph-Brooks Federal Credit Union
-3.4095926,2.8338633,MotorK
-0.55573356,1.8850298,PRACYVA
1.0515205,2.8364823,Meemic Insurance Company
41.420776,-13.817689,Epson Europe B.V.
-2.3236938,2.174026,Ncs Pte. Ltd.
-1.2254581,1.5814651,"CGP(Thailand) Co., Ltd."
-2.8099275,2.7452397,RELX Group
18.498243,-24.718122,Asian Infrastructure Investment Bank
-0.8760571,1.2467437,Noblesoft Technologies
1.4568901,5.3681765,The International Federation of Red Cross and Red Crescent Societies (IFRC)
-0.8827894,1.4959364,Capleo global
-0.8564731,1.9528282,BairesDev
-0.719788,4.224415,Bay Cities
35.90324,0.46542248,Grant Electric LLC
-0.7055522,3.1706986,Deloitte & Touche LLP
-1.0481724,3.9994211,"Kingfisher Systems, Inc."
25.62461,-46.297165,ZBiz Solutions
-2.5669954,4.815219,Novelsoft
-0.79918915,0.9995769,MTrec Recruitment and Training
3.0769267,-1.9225241,Brown Thomas Group
1.3804651,5.294903,Old Second Bancorp Inc
-0.15038505,-32.78592,AKQA Group
1.316408,3.196424,Wellwishers
4.4812245,0.145528,Horace Mann
1.2098526,6.0416384,Northwestern University US
1.7098516,0.16000904,TDS Telecom
-0.2992157,1.0384896,Cushman & Wakefield Philippines Inc.
-2.7055624,0.35391152,It Works! Global
-11.089583,-15.399399,SKY Österreich GmbH
18.497046,-24.719046,Thyme
2.974108,-1.8650697,Servify
-0.81656516,1.270704,Devim
-37.513172,29.944813,Netvagas - (674766929)
-17.00234,-2.5818896,Trandar Netizen Group (แทรนดาร์ เนทติเซนท์ กรุ๊ป)
0.74356306,2.6723278,Aramark
16.357777,-2.600821,e-Primary
-0.95380306,4.7059035,Citizens Financial Group
-1.1559963,-2.3152642,Industries Helping Hands
-8.737848,16.262774,Bridgena Barnard Personnel Group
-2.677848,2.2181451,Swooped
1.3202933,2.6624095,Asian Infrastructure Investment Bank (AIIB)
-5.2714233,1.04136,OpenWeb
-3.1996586,0.096506655,Aptonet Inc.
0.31208098,2.8133717,HNM Solutions
-5.7334576,0.3929082,Climate
-0.8302395,4.295423,Vetcove
2.9822085,-1.7969,Athena
-21.443472,-24.501408,Equacao IT
36.301815,0.29639935,Plax One DMCC
-37.53087,29.900375,Medcor Inc Philippine
-0.47101992,4.165741,Heartland Dental
-37.94315,28.575785,Mobileye
2.6351538,-5.017882,Klima.Metrix GmbH
0.02975867,3.928095,Tri-Com Consulting
2.6366205,-5.0244913,Grafton Recruitment Praha
0.824169,5.195069,PwCあらた有限責任監査法人
6.7642055,-6.025841,Docplanner
-21.834341,-24.65471,Levi Ray & Shoup Inc
-20.467514,24.449291,Anuncio de empleo confidencial
18.476269,-24.739204,Goucher College
35.81837,0.4413132,"PediaTrust, LLC"
-2.2758315,2.8046896,3i Infotech Ltd.
-0.15178567,2.86958,Southern Company
-6.923606,26.418352,Nanometrics Inc
-5.791794,0.91047186,Remote Jobs - Germany
-3.1003964,-0.60664475,"Hazel Health, Inc."
-20.545174,24.523596,Westenergie AG
-0.3050014,1.6508137,Altis Technology
13.877811,12.456911,Primly Premium Solution
-21.491762,-24.6513,le stud
2.6212943,-5.032012,Catholic Crosscultural Services
0.17142996,1.1842551,Heitmeyer Consulting
3.3261101,1.4363338,G&W Electric Co.
-0.91015154,1.7567267,Inguz
0.74951285,1.2493516,Place Talent Recruitment (Pty) Ltd
11.200479,4.894758,Cherry Street Energy
4.8005505,-13.088303,Telespazio
-37.587673,29.955809,Hybrid Greentech - Energy Storage Intelligence
1.0184336,3.409528,California Department of Public Health
10.066599,-5.7835717,Sodexo
-20.496292,24.44753,Store N Go Sdn Bhd
0.2529695,-6.3544154,Energy Aspects
-3.22547,4.669616,Acquisit
-2.821396,0.12474897,GeoDecisions
25.013805,-47.125175,Stäubli
-11.111764,-15.376097,more.com
-2.5428104,0.30789927,MARTIN-BROWER FRANCE SAS
-37.56142,29.941685,CURO Financial Technologies Corporation
41.825054,-13.805418,Lafayette Group
36.355812,0.38240236,Chenoa Information Services
-6.256503,0.81245685,RESOURCING NEXT
-5.7648854,0.3842591,Spendflo
-11.082854,-15.3772745,"Software Professionals, Inc."
-0.15386455,2.3485312,Ionidea
11.182536,4.9120345,Richemont Suisse SA
19.685907,-23.972334,Albany State University
2.5299416,-5.1094894,ALTEN MAROC
35.96411,0.12922595,West Bromwich Building Society
3.2503235,-1.8069302,Seminole Gaming
-20.461363,24.45907,Oxa
0.9950918,5.617383,Blueocean Market Intelligence
-16.777733,-2.730429,Visto consulting
35.756207,0.5007774,Gerber Collision & Glass
5.539937,0.11933318,Horizons
-0.12256967,-32.79661,ADM Value
-9.307643,9.422434,"Esolvit, Inc."
0.47480044,0.96255535,Seamatch Asia Limited
-37.62118,29.918962,Triple A Technologies Pte. Ltd.
35.64578,0.25283527,Abbyson
-8.984419,16.55351,Billyard Insurance Group-Don Mills Branch
-21.826979,-24.618996,Conekt Dynamix
13.877186,12.415115,Versiti
3.0055757,1.3487008,Expeditors
35.868702,0.36019576,Von Talent
-0.056588322,-32.697716,LCI Education
1.518303,5.4655786,PROFITENCE
1.0995585,0.8719485,eClerx
-6.9103155,26.429686,Universität Heidelberg
-0.7215191,3.2161973,Clinique Saint Pierre Ottignies
-0.34251693,0.79642123,Beachside Healthcare Recruiting
36.39268,0.3689499,Flash Malaysia Express Sdn Bhd
1.7990202,3.3738143,Booz Allen Hamilton Inc.
0.9271231,4.7013016,Heritage Provider Network
0.78469574,4.9831944,"Mohawk Industries, Inc."
0.76163554,2.796881,Cengage Group
8.479506,17.919744,Brunel Gmbh
13.914383,12.422665,AP-HP Hôpital Necker - Enfants Malades
-1.380027,5.6002126,Truist Financial
-16.95765,-2.5366788,PROfiles Polynésie
11.401429,-10.290135,AIT Worldwide Logistics
-0.12552218,-32.765484,DFP Recruitment Services
-0.12956408,-32.77017,DHL Global Forwarding
-0.20138945,-32.76381,Fulton Hogan
-37.62841,29.997759,kingfisher recruitment (singapore) pte. ltd.
-4.617396,3.4773567,Cyabra
4.7900634,-13.098506,Curaleaf
18.986551,-24.23214,Staff Domain Inc.
-37.84364,29.273626,ZFX
0.9202288,-2.0905645,Chudovo
-2.9622538,1.7494497,Careator Technologies
-0.7169554,2.2576752,Sharp Decisions
-20.523584,24.41583,Bernard Beauzamy
-4.142623,-7.5682545,Avinya Infotech
-0.76833314,4.136428,Naturgy
1.1663549,0.87292325,MCB Group
-20.543964,24.385515,Jobzem (70930068)
41.78744,-13.834673,Arthrex Apac
-37.68337,29.853205,Finest People
1.0903844,-2.4020302,Bright Purple
-6.1940393,0.8630632,Süddeutsche Zeitung Digitale Medien GmbH
35.87193,0.47935826,Digital Loop
18.978767,-24.237703,BALENCIAGA
1.6722187,-2.3066757,leap29
-2.8391733,1.8710312,Danfoss USA
1.4281853,5.4235115,Mediacorp Pte Ltd
25.370161,-46.262276,Mansfield Oil
2.854556,-1.3378664,GITR
-1.3928003,3.7049928,Purple Drive Technologies
0.77778107,2.45632,Senovo IT Ltd
-4.220536,-7.6301894,E.T.A.I.
-5.676487,1.112216,Impact
-3.2423375,-0.011922653,Exarca Inc.
18.485569,-24.730345,West CAP
0.94283944,2.4866912,Vantage Point Consulting Inc.
1.2455446,-1.2874671,Peapod Digital Labs
-1.0699273,2.77182,Deloitte GmbH
1.0569998,3.0026057,"Maxor National Pharmacy Services, LLC"
-21.762413,-24.281752,Berliner Sparkasse
-1.1512527,-2.3112302,Fountain House Inc
25.557869,-46.47745,DataBuzz
0.9423104,2.469485,Amway Europe
-20.490625,24.480576,VolkerWessels BV
11.400634,-10.289182,ESDI
0.9459834,5.6405683,EMPG LABS
-0.5328367,4.4160953,BTC Electronic Components
25.007908,-47.141483,Lastminute Group
-37.53196,29.869518,Argentina
-1.1945965,-2.3940299,Nexans Norway
-0.1580885,-32.79692,Accenta
-2.5529413,4.8393397,"Eccalon, LLC"
-5.8227735,0.9822435,Shopee Singapore Private Limited
-20.206875,-23.658972,Thakral One Pte Ltd
0.9280843,-2.0840583,Ageas UK
-5.3157363,0.7292449,Lst Capital
1.6565754,5.6451497,Mediacorp Pte Ltd.
0.569196,0.8472401,United Way of the Alberta Capital Region
4.7787666,-13.110156,Q Tech General Trading LLC
-3.0554764,-0.4141267,Delphi-US
11.3935175,-10.282029,SII Belgium
3.3596566,1.4166015,Robeco Investment Engineers
25.538492,-46.44802,"BlueWater Federal Solutions, Inc."
1.0561676,-1.8221151,Carbotec
-4.15198,-7.590512,Cletech Recruitment
-1.1886991,4.4498396,experteye
-2.3045685,2.3333285,ENGIE IT
-1.0631056,3.9817872,"KINGFISHER SYSTEMS, LLC"
-5.320888,0.7298113,Computer Services Incorporated
-1.3492445,2.2601674,Virtual Vocations Inc
16.068054,0.7304233,Alnylam Pharmaceuticals
3.0078368,-1.7775366,UK - CVL
4.831373,-13.059771,Excis Compliance
-1.0873638,4.8400145,La banque postale
-0.0004989593,3.9919045,Massachusetts League of Community Health Centers
35.88969,0.04977307,Citizens Advice
35.809425,0.27851138,Bounty Fresh Food Inc.
-37.573154,29.88595,AUX Partners
-0.1763195,2.9668567,AIB
6.4008136,-5.2897134,Armen Living Furniture
0.25886014,-6.3637953,Falabella.com
-0.21217118,3.323586,BettingJobs
-11.100204,-15.387218,PEG Staffing & Recruiting
-1.3836073,5.6023917,NoA Connect Sweden
7.5192533,-7.629954,ECOLE POLYTECHNIQUE EXECUTIVE EDUCATION
-0.6364584,4.1169934,Southcarolinablues
-1.501596,5.994336,DynaFin Consulting
4.7990785,-13.0899935,Prodigy Finance
18.532421,-24.683416,Whirlpool Corporation
-0.78660595,2.597823,Coca Cola
-0.06385045,-32.701454,"아데코코리아, Adecco Korea"
-5.8278623,6.055844,GudangAda
1.5199591,-1.5510497,EMNT Solutions
-21.672443,-24.293911,Gren
8.148189,0.93511087,Mercator IT Solutions
-1.0614167,0.49078324,"Triad Financial Services, Inc."
3.2970972,0.24906678,Paramount Pictures
4.6587296,0.15115727,Masco Corporation
-20.429314,24.40485,FixxPunkt AG
2.3619044,2.3176775,"Hepburn and Sons, LLC"
1.1689919,6.13787,"Rush Enterprises, Inc"
2.5504656,-5.0942097,Interquest Group
-21.90959,-24.408833,Renaissance College
1.2704016,2.5574467,TC Energy
-11.093526,-15.344789,mon-marché.fr
-0.62456757,4.065719,K20s - Kinetic Technologies Private Limited
18.957254,-24.262629,Planaletix
19.697763,-23.953049,Susquehanna International Group
6.442115,-5.3207965,Deco Digital
-6.220965,1.4636264,Phoenix Games Holding GmbH
-1.1501459,4.7701693,Mansai  Corporation
1.5271698,2.8805346,Palisades
25.581842,-46.351078,SME Bank
-2.0244358,3.5155203,PSC Biotech Corporation
-0.965309,0.9502947,Washington State University
16.255354,-2.7232137,Asia Master (Cambodia)
-2.5333247,2.1166956,Career Search Partners
-21.414349,-24.79822,Ucpa Group
0.8143293,5.182665,State of Texas
-3.3365679,4.3752193,Corteva
-6.8801856,1.3982035,SELECT*
-3.067767,-0.43663326,Apple Marcom
0.8124354,5.1769924,Universal Robina Corporation
4.807797,-13.081255,The Information Lab Deutschland GmbH
25.474854,-46.299335,"Solina, incorporated"
13.861628,12.399063,Gaston County Schools
-0.29881507,0.88640857,KI performance GmbH
13.927125,12.406559,Metropolitan Jewish Health System
-1.2574086,5.4021587,Crédit Agricole Côtes-d'Armor
-3.4050949,5.308306,Bigpoint
1.1817478,5.180423,International Federation of Red Cross and Red Crescent Societies
6.4845963,-5.318309,Amalfi Jets
-3.4292364,8.155167,Seabourne Logistics ZA
-6.1871777,0.8771071,Trustpair
-37.683582,30.069788,KNDS
-9.403935,9.343329,Dashlane
-1.5534344,2.2961056,Hertz System
-0.9520108,0.95049727,Arena Investors I Quaestor Advisors
0.7619402,2.811325,Newton International School - Lagoon Campus
-0.7024521,4.322649,Freddie Mac
-9.4176,9.34009,Alcon MX
-0.9633013,0.88095254,Clayton Homes
-37.665966,30.019382,fabplus GmbH
3.2860215,1.5338645,Grupo Syntepro
-5.996283,0.9288694,unico IDtech
-0.6474916,4.172695,TalkTalk
-0.41567978,2.503202,Kforce
-21.820438,-24.29062,Ciente
-2.9953265,-0.27227938,WW Grainger
41.76576,-13.869584,JG Summit Holdings Inc.
4.664392,0.15312302,San Francisco In-Home Supportive Services Public Authority
41.79323,-13.835872,DASH BPO
-3.4360127,8.161335,Organisation for Economic Co-operation and Development
-3.0769587,-0.43599442,CARERRA AGENCY
18.48175,-24.734358,UQ
11.413328,-10.301868,TERNOVEO
0.7103177,2.8567734,Ville de Mons
35.853275,-0.02278426,GAON HOLDING
-0.50114596,3.8577225,Generali Hong Kong
16.291645,-2.6681688,HCM Nexus Consulting Inc
-0.5279255,4.463012,Arabian Automobiles Co llc
0.6492668,1.6720746,Hearst
-0.96540165,2.0417988,Halcyon Knights
35.77258,0.5797898,Drivr Danmark A/S
-21.5192,-24.782318,Jazz
6.447999,-5.3361726,Kat Enterprise LLC
16.13444,-2.1060457,de Volksbank
-2.8802028,1.9271166,FGS - حلولك للإستعانة بمصادر خارجية
-1.0141292,-0.4037802,It Works
-0.9567099,4.0875444,Axenix (ранее Accenture)
0.9351086,5.5664353,SOPRAL
8.427691,17.86786,Akorbi Workforce Solutions
41.767277,-13.850469,Vodafone Group Plc
5.5457015,0.11952547,JTI GBS
-8.951814,16.50803,UNITO Versand & Dienstleistungen GmbH
1.4192067,3.2165756,DRÄXLMAIER Group
19.700365,-23.959372,General Dynamics Electric Boat
18.935041,-24.275423,Havas London
18.953804,-24.262644,Prime Buchholz
-1.0622816,2.8151727,Mondelēz International
1.4641584,0.51697564,"Wastequip, LLC"
-3.3990817,4.8171268,MinData
6.4854584,-5.3734093,ARCA Resourcing Ltd
-1.0001333,0.5756202,JUST RECRUIT SINGAPORE PTE. LTD.
0.017386205,3.9039743,Lahey Health
1.1287608,0.83371425,Club Car LLC
0.91436136,-2.081835,Transport For Nsw
-0.3970469,2.420923,Texcelvision
36.39388,0.42790726,KAMEO JOBS
-2.199209,2.1015804,Amazon Web Services (AWS)
36.429565,0.33432025,West Recruitment Consulting
-37.625324,29.921627,Stott & May
0.7369422,2.4358733,Fitch Ratings
-5.4074826,0.51713383,Tyto Athene
-1.2138478,1.6041867,Lake Trust Credit Union
-21.901249,-24.328129,Bec Poland
-37.850475,29.254902,Albany Beck
35.83808,0.10174085,Energy Transfer Equity Lp
41.876347,-13.752276,Mitie Group plc
35.90677,-0.1436966,Pertemps Newcastle
0.9007482,0.94763875,"билайн: ИТ, Data, Digital"
-2.3298275,2.180244,Landeshauptstadt München
0.6494628,3.0830576,ADA
1.6535959,5.6680126,Program for Appropriate Technologies in Health (PATH)
-0.059951197,-32.86934,AOSTE SNC
35.76448,0.5238209,"USIC, LLC"
11.413035,-10.301525,Old World Industries
1.1949085,1.2043068,Albertsons
-4.0218816,-7.060906,Cisco Systems
-21.685877,-24.747246,VSP Verwaltungs-Service Pfalz GmbH
-5.540236,0.45036352,FARFETCH UK Limited
-16.955866,-2.5286014,SBB CFF FFS
-4.1295185,3.2282243,Analytica
36.393536,0.46663934,Enshored
35.97832,-0.02454166,Leverage Edu
-21.744486,-24.370861,Biontech Se
-16.95774,-2.5367746,Liligo
10.280825,-5.9438825,The Rank Group
-0.78639704,1.0343796,Trio Recruitment (Pty) LTD
-21.528595,-24.7682,Bosch USA
0.70415634,1.3002881,Bank Julius Bär & Co. AG
-0.8057165,4.691145,BOURSORAMA
36.06418,0.033785462,AFOL METROPOLITANA
7.54407,-7.6554117,"Hyundai Motor España, S.L.U."
-1.429933,2.704914,FRG Technology Consulting
1.1740581,0.81859463,WFN Team Indus US Test Client 2
0.83034784,-0.881705,SIGA
-0.59984004,4.540895,"Orion Engineering,  Inc."
-1.4665443,-3.883911,"Core Catalysts, LLC"
10.242668,-5.924985,McLarens
-4.174331,-7.2667046,Cargotec
-0.22800988,1.7388859,Medpoint Management
35.788723,-0.01433951,AdAsia Holdings
1.0317299,2.485063,Wimbledon - AELTC
11.1591425,4.935834,Tony's Chocolonely
-21.525206,-24.354914,Basesite
35.68368,0.25575686,Proevolution
41.787807,-13.838297,แอ็ท เฟเวอริท จำกัด
-11.0896845,-15.386758,BigCommerce
16.303709,-2.6705167,Good Foods Group
4.830104,-13.059078,Novum Studio Ltd
-0.8102036,-9.517648,Green Bee 3
1.8434575,3.3996246,"Jones Lang LaSalle SSC (Philippines), Inc. (JLLSPI)"
-21.74353,-24.329088,Oberbank
25.471733,-46.43867,TekSystem Group
-2.5236611,2.5940444,Outsourced Quality Assured Services Inc
-20.487509,24.445505,Argonne National Laboratory
13.850496,12.406652,MERJE Ltd
0.39713952,-2.9190295,Compusearch bv
0.85510105,5.520604,Theisen's Home Farm & Auto
-1.2178396,5.3032446,GROUPAMA GAN VIE
-0.9524248,0.8655059,IAT Insurance Group
-16.940527,-2.553965,Eriks Digital B.V.
-5.6012783,1.0752064,Aptiv
-37.47322,29.989902,ฮาฮามา จำกัด
-0.8642891,1.330507,Teleperformance Colombia
-0.74053484,3.2476242,UniCredit Bank Romania
-2.965952,-0.26804048,Snap-on
-0.33032513,5.206123,bancalavoro.it
0.44247344,2.8151476,Prudential Financial
-2.9359372,-0.030029325,Fabletics
0.981741,5.7021384,Professional Career Match Solutions
1.2514852,-2.0218315,L'Opcommerce
-0.7571171,0.96212316,Manningham Housing Association
-0.7855492,0.97661227,Zauner Anlagentechnik GmbH
8.149186,0.93660426,DIRECT SEARCH ASIA PTE. LTD.
